Order_ID,Order_Date,Customer_Region,City,Product_Category,Product_Sub_Category,Order_Channel,Order_Value,Quantity,Payment_Mode,Warehouse_Location,Dispatch_Date,Delivery_Date,Delivery_Status,Delay_Days,Inventory_Availability,Return_Flag,Return_Reason
ORD100167,05-12-2024,NSW,Brisbane,Electronics,Budget,App,42015,2,COD,WH-Mumbai,05-12-2024,07-12-2024,Cancelled,0,Yes,No,NA
ORD100168,12-10-2024,QLD,Melbourne,Home & Kitchen,Budget,App,38350,1,Wallet,WH-Bangalore,14-10-2024,16-10-2024,On-time,0,Yes,No,NA
ORD100169,26-11-2024,NSW,Brisbane,Fashion,Premium,Web,4510,3,UPI,WH-Mumbai,26-11-2024,28-11-2024,On-time,0,Yes,No,NA
ORD100170,07-05-2024,North India,Chennai,Beauty,Budget,App,16204,2,UPI,WH-Melbourne,08-05-2024,10-05-2024,On-time,0,Yes,No,NA
ORD100171,13-12-2024,QLD,Chennai,Home & Kitchen,Premium,Web,19672,2,Card,WH-Melbourne,15-12-2024,20-12-2024,On-time,0,Yes,No,NA
ORD100172,18-08-2024,QLD,Melbourne,Sports,Premium,Web,19695,4,Card,WH-Bangalore,18-08-2024,19-08-2024,Delayed,5,Yes,No,NA
ORD100173,08-07-2024,NSW,Delhi,Beauty,Budget,App,3615,1,Wallet,WH-Mumbai,08-07-2024,10-07-2024,On-time,0,Yes,No,NA
ORD100174,12-08-2024,West India,Melbourne,Electronics,Premium,Web,27625,1,UPI,WH-Sydney,14-08-2024,20-08-2024,Delayed,1,Yes,No,NA
ORD100175,09-10-2024,North India,Sydney,Grocery,Budget,App,24985,4,COD,WH-Sydney,09-10-2024,11-10-2024,Delayed,3,Yes,No,NA
ORD100176,30-04-2024,West India,Sydney,Home & Kitchen,Premium,App,38812,2,Wallet,WH-Delhi,02-05-2024,07-05-2024,On-time,0,Yes,No,NA
ORD100177,25-04-2024,North India,Brisbane,Fashion,Standard,App,46476,3,Card,WH-Delhi,27-04-2024,02-05-2024,Cancelled,0,Yes,No,NA
ORD100178,20-08-2024,NSW,Sydney,Beauty,Budget,Web,47652,3,Wallet,WH-Delhi,21-08-2024,24-08-2024,Delayed,5,Yes,No,NA
ORD100179,15-09-2024,North India,Mumbai,Sports,Premium,App,13364,2,UPI,WH-Bangalore,17-09-2024,22-09-2024,On-time,0,Yes,Yes,Wrong Item
ORD100180,24-12-2024,South India,Delhi,Home & Kitchen,Budget,Web,11877,1,Wallet,WH-Mumbai,26-12-2024,29-12-2024,Delayed,3,Yes,No,NA
ORD100181,16-07-2024,QLD,Delhi,Grocery,Premium,App,26870,4,Card,WH-Delhi,18-07-2024,21-07-2024,On-time,0,Yes,Yes,Damaged
ORD100182,16-05-2024,East India,Sydney,Fashion,Budget,App,39809,3,UPI,WH-Mumbai,16-05-2024,18-05-2024,Delayed,3,No,No,NA
ORD100183,13-11-2024,NSW,Hyderabad,Fashion,Standard,Web,18848,3,COD,WH-Bangalore,15-11-2024,21-11-2024,On-time,0,Yes,No,NA
ORD100184,13-06-2024,VIC,Chennai,Beauty,Standard,App,5269,1,Card,WH-Mumbai,14-06-2024,21-06-2024,On-time,0,Yes,No,NA
ORD100185,12-08-2024,East India,Hyderabad,Home & Kitchen,Budget,App,42953,1,Card,WH-Mumbai,14-08-2024,18-08-2024,On-time,0,Yes,No,NA
ORD100186,02-11-2024,NSW,Kolkata,Home & Kitchen,Budget,App,13463,1,Card,WH-Bangalore,02-11-2024,08-11-2024,Delayed,4,Yes,No,NA
ORD100187,21-08-2024,East India,Kolkata,Fashion,Premium,Web,31234,4,Wallet,WH-Sydney,22-08-2024,29-08-2024,On-time,0,Yes,Yes,Wrong Item
ORD100188,20-06-2024,South India,Delhi,Electronics,Premium,Web,4733,2,Card,WH-Mumbai,22-06-2024,24-06-2024,On-time,0,Yes,No,NA
ORD100189,31-05-2024,East India,Mumbai,Fashion,Budget,App,46373,4,Wallet,WH-Mumbai,31-05-2024,01-06-2024,Delayed,5,Yes,No,NA
ORD100190,10-11-2024,North India,Bangalore,Grocery,Standard,App,15766,2,Wallet,WH-Melbourne,12-11-2024,18-11-2024,Cancelled,0,Yes,Yes,Damaged
ORD100191,08-06-2024,East India,Chennai,Home & Kitchen,Standard,Web,19549,4,UPI,WH-Melbourne,10-06-2024,17-06-2024,On-time,0,Yes,No,NA
ORD100192,05-04-2024,NSW,Kolkata,Beauty,Budget,Web,29252,2,UPI,WH-Delhi,06-04-2024,09-04-2024,On-time,0,No,No,NA
ORD100193,20-08-2024,VIC,Brisbane,Home & Kitchen,Premium,Web,29474,1,Card,WH-Delhi,22-08-2024,26-08-2024,On-time,0,Yes,No,NA
ORD100194,28-06-2024,VIC,Mumbai,Fashion,Budget,App,46853,2,Wallet,WH-Bangalore,30-06-2024,05-07-2024,On-time,0,Yes,No,NA
ORD100195,22-04-2024,West India,Melbourne,Grocery,Budget,App,40548,1,COD,WH-Bangalore,23-04-2024,30-04-2024,On-time,0,No,No,NA
ORD100196,13-11-2024,QLD,Brisbane,Electronics,Standard,Web,35724,4,Wallet,WH-Melbourne,13-11-2024,18-11-2024,On-time,0,No,No,NA
ORD100197,21-02-2024,East India,Mumbai,Home & Kitchen,Standard,Web,14742,2,UPI,WH-Melbourne,23-02-2024,28-02-2024,Delayed,1,Yes,No,NA
ORD100198,24-09-2024,VIC,Brisbane,Fashion,Premium,App,44227,2,UPI,WH-Delhi,26-09-2024,30-09-2024,On-time,0,Yes,No,NA
ORD100199,21-10-2024,East India,Sydney,Sports,Premium,App,31014,3,Wallet,WH-Melbourne,23-10-2024,28-10-2024,Delayed,5,No,No,NA
ORD100200,22-04-2024,QLD,Brisbane,Fashion,Budget,Web,35680,1,Wallet,WH-Mumbai,23-04-2024,28-04-2024,Cancelled,0,No,No,NA
ORD100201,10-04-2024,VIC,Kolkata,Fashion,Budget,Web,11754,3,Wallet,WH-Mumbai,12-04-2024,15-04-2024,On-time,0,Yes,No,NA
ORD100202,22-04-2024,QLD,Mumbai,Grocery,Budget,App,31460,4,COD,WH-Melbourne,22-04-2024,27-04-2024,On-time,0,Yes,No,NA
ORD100203,21-03-2024,East India,Melbourne,Fashion,Budget,Web,38659,4,Wallet,WH-Bangalore,22-03-2024,29-03-2024,Cancelled,0,Yes,No,NA
ORD100204,05-07-2024,NSW,Brisbane,Fashion,Standard,App,30684,1,Card,WH-Delhi,07-07-2024,11-07-2024,Delayed,1,Yes,No,NA
ORD100205,22-04-2024,East India,Melbourne,Fashion,Premium,App,41291,4,Card,WH-Mumbai,23-04-2024,28-04-2024,On-time,0,No,No,NA
ORD100206,02-01-2024,QLD,Mumbai,Home & Kitchen,Premium,App,43263,4,UPI,WH-Bangalore,03-01-2024,05-01-2024,Cancelled,0,Yes,No,NA
ORD100207,09-05-2024,NSW,Melbourne,Fashion,Premium,Web,9788,2,COD,WH-Melbourne,11-05-2024,14-05-2024,On-time,0,Yes,No,NA
ORD100208,07-08-2024,NSW,Bangalore,Grocery,Premium,App,23651,2,COD,WH-Delhi,07-08-2024,08-08-2024,On-time,0,Yes,No,NA
ORD100209,23-02-2024,West India,Bangalore,Sports,Standard,Web,12440,2,UPI,WH-Delhi,25-02-2024,27-02-2024,Delayed,1,Yes,No,NA
ORD100210,08-12-2024,VIC,Brisbane,Home & Kitchen,Budget,Web,24339,1,Card,WH-Bangalore,09-12-2024,10-12-2024,On-time,0,Yes,No,NA
ORD100211,11-08-2024,North India,Brisbane,Sports,Premium,App,33801,1,Card,WH-Bangalore,13-08-2024,17-08-2024,On-time,0,Yes,No,NA
ORD100212,12-08-2024,NSW,Brisbane,Fashion,Premium,Web,9632,2,COD,WH-Bangalore,13-08-2024,14-08-2024,On-time,0,Yes,No,NA
ORD100213,05-05-2024,QLD,Chennai,Electronics,Budget,App,32326,4,Wallet,WH-Melbourne,07-05-2024,13-05-2024,Delayed,3,Yes,No,NA
ORD100214,09-05-2024,VIC,Sydney,Sports,Standard,Web,42725,3,Wallet,WH-Melbourne,11-05-2024,17-05-2024,On-time,0,Yes,No,NA
ORD100215,22-02-2024,South India,Melbourne,Grocery,Standard,App,16895,2,COD,WH-Bangalore,24-02-2024,25-02-2024,On-time,0,Yes,No,NA
ORD100216,20-06-2024,East India,Hyderabad,Electronics,Premium,App,33784,2,COD,WH-Melbourne,20-06-2024,26-06-2024,On-time,0,Yes,No,NA
ORD100217,05-08-2024,QLD,Delhi,Grocery,Premium,App,15975,4,COD,WH-Delhi,05-08-2024,10-08-2024,On-time,0,Yes,No,NA
ORD100218,08-06-2024,South India,Brisbane,Electronics,Premium,App,29518,4,COD,WH-Sydney,08-06-2024,11-06-2024,On-time,0,Yes,No,NA
ORD100219,16-07-2024,QLD,Kolkata,Fashion,Standard,App,43527,2,COD,WH-Melbourne,16-07-2024,17-07-2024,Delayed,5,Yes,No,NA
ORD100220,03-09-2024,East India,Bangalore,Electronics,Premium,Web,2224,2,COD,WH-Delhi,05-09-2024,12-09-2024,On-time,0,Yes,No,NA
ORD100221,19-11-2024,West India,Bangalore,Sports,Budget,Web,35451,3,COD,WH-Sydney,19-11-2024,25-11-2024,On-time,0,No,No,NA
ORD100222,21-07-2024,QLD,Delhi,Electronics,Standard,App,24489,3,COD,WH-Sydney,23-07-2024,27-07-2024,On-time,0,Yes,No,NA
ORD100223,02-07-2024,NSW,Melbourne,Grocery,Standard,Web,47427,4,Wallet,WH-Bangalore,03-07-2024,07-07-2024,On-time,0,Yes,No,NA
ORD100224,02-05-2024,North India,Mumbai,Fashion,Budget,Web,49197,3,UPI,WH-Bangalore,03-05-2024,07-05-2024,Delayed,2,Yes,No,NA
ORD100225,11-09-2024,NSW,Delhi,Grocery,Budget,App,48308,4,Card,WH-Delhi,11-09-2024,17-09-2024,On-time,0,No,Yes,Damaged
ORD100226,20-10-2024,East India,Sydney,Fashion,Standard,App,15352,1,UPI,WH-Bangalore,20-10-2024,25-10-2024,Delayed,3,No,No,NA
ORD100227,06-10-2024,QLD,Brisbane,Sports,Premium,App,45714,2,UPI,WH-Sydney,08-10-2024,10-10-2024,Cancelled,0,Yes,No,NA
ORD100228,20-11-2024,North India,Kolkata,Beauty,Standard,App,10506,1,COD,WH-Delhi,22-11-2024,27-11-2024,On-time,0,No,No,NA
ORD100229,07-04-2024,NSW,Melbourne,Home & Kitchen,Premium,App,46984,2,COD,WH-Delhi,08-04-2024,13-04-2024,On-time,0,Yes,Yes,No Issue
ORD100230,16-07-2024,North India,Melbourne,Sports,Budget,Web,7155,3,COD,WH-Delhi,18-07-2024,19-07-2024,Cancelled,0,Yes,No,NA
ORD100231,27-08-2024,East India,Brisbane,Sports,Premium,Web,34943,2,UPI,WH-Bangalore,27-08-2024,30-08-2024,On-time,0,Yes,No,NA
ORD100232,23-05-2024,West India,Sydney,Home & Kitchen,Budget,Web,25079,4,Wallet,WH-Bangalore,23-05-2024,30-05-2024,On-time,0,Yes,No,NA
ORD100233,06-04-2024,West India,Brisbane,Grocery,Premium,App,3293,4,COD,WH-Bangalore,08-04-2024,12-04-2024,Delayed,4,No,No,NA
ORD100234,19-07-2024,QLD,Brisbane,Sports,Premium,Web,23131,3,COD,WH-Melbourne,20-07-2024,23-07-2024,On-time,0,Yes,No,NA
ORD100235,03-05-2024,NSW,Delhi,Fashion,Budget,App,27496,4,Card,WH-Melbourne,04-05-2024,06-05-2024,Delayed,1,No,No,NA
ORD100236,05-07-2024,South India,Kolkata,Electronics,Premium,App,22652,2,Wallet,WH-Melbourne,06-07-2024,09-07-2024,Delayed,1,No,No,NA
ORD100237,21-11-2024,East India,Melbourne,Sports,Standard,App,4877,2,COD,WH-Delhi,21-11-2024,24-11-2024,On-time,0,Yes,No,NA
ORD100238,14-12-2024,NSW,Brisbane,Home & Kitchen,Premium,App,44250,3,Wallet,WH-Bangalore,14-12-2024,16-12-2024,On-time,0,Yes,No,NA
ORD100239,15-09-2024,NSW,Chennai,Sports,Standard,Web,11022,2,Card,WH-Melbourne,15-09-2024,17-09-2024,On-time,0,Yes,No,NA
ORD100240,27-05-2024,West India,Mumbai,Grocery,Budget,App,34768,3,UPI,WH-Delhi,28-05-2024,04-06-2024,On-time,0,Yes,No,NA
ORD100241,08-09-2024,QLD,Brisbane,Grocery,Premium,Web,49377,3,Card,WH-Sydney,08-09-2024,15-09-2024,On-time,0,Yes,Yes,Late Delivery
ORD100242,11-12-2024,North India,Brisbane,Grocery,Premium,App,4830,4,Wallet,WH-Melbourne,13-12-2024,20-12-2024,On-time,0,Yes,Yes,Late Delivery
ORD100243,26-05-2024,East India,Melbourne,Fashion,Standard,Web,18609,4,COD,WH-Delhi,28-05-2024,04-06-2024,On-time,0,Yes,No,NA
ORD100244,27-05-2024,North India,Bangalore,Sports,Standard,Web,16037,2,COD,WH-Mumbai,28-05-2024,01-06-2024,On-time,0,Yes,Yes,No Issue
ORD100245,17-12-2024,VIC,Hyderabad,Grocery,Budget,App,20812,4,Card,WH-Melbourne,18-12-2024,22-12-2024,On-time,0,Yes,No,NA
ORD100246,17-07-2024,VIC,Mumbai,Beauty,Standard,Web,29509,3,Card,WH-Sydney,19-07-2024,26-07-2024,Cancelled,0,No,No,NA
ORD100247,03-11-2024,East India,Bangalore,Electronics,Standard,Web,16361,1,Wallet,WH-Delhi,04-11-2024,06-11-2024,On-time,0,Yes,Yes,Damaged
ORD100248,07-05-2024,QLD,Delhi,Grocery,Standard,App,22225,4,Wallet,WH-Melbourne,09-05-2024,11-05-2024,Delayed,5,Yes,Yes,Late Delivery
ORD100249,08-02-2024,South India,Chennai,Fashion,Premium,Web,33723,4,Wallet,WH-Melbourne,08-02-2024,14-02-2024,Delayed,3,Yes,No,NA
ORD100250,03-12-2024,VIC,Hyderabad,Electronics,Premium,Web,16585,1,COD,WH-Mumbai,05-12-2024,10-12-2024,Cancelled,0,Yes,Yes,No Issue
ORD100251,25-12-2024,West India,Mumbai,Electronics,Premium,Web,31944,2,Card,WH-Delhi,26-12-2024,30-12-2024,On-time,0,Yes,No,NA
ORD100252,08-05-2024,South India,Bangalore,Home & Kitchen,Premium,App,13197,3,Wallet,WH-Delhi,09-05-2024,15-05-2024,On-time,0,Yes,Yes,No Issue
ORD100253,23-09-2024,NSW,Kolkata,Grocery,Premium,App,22608,1,Card,WH-Delhi,24-09-2024,30-09-2024,Delayed,3,Yes,No,NA
ORD100254,30-05-2024,VIC,Kolkata,Grocery,Standard,Web,27064,1,COD,WH-Bangalore,01-06-2024,08-06-2024,Delayed,2,Yes,No,NA
ORD100255,24-10-2024,West India,Sydney,Sports,Standard,Web,1057,3,UPI,WH-Mumbai,26-10-2024,30-10-2024,Delayed,1,Yes,Yes,Late Delivery
ORD100256,08-04-2024,NSW,Brisbane,Fashion,Premium,Web,13249,1,Wallet,WH-Delhi,09-04-2024,14-04-2024,On-time,0,Yes,No,NA
ORD100257,19-09-2024,South India,Chennai,Beauty,Premium,Web,45746,1,UPI,WH-Mumbai,20-09-2024,25-09-2024,On-time,0,Yes,No,NA
ORD100258,08-09-2024,East India,Hyderabad,Sports,Budget,App,22998,4,COD,WH-Bangalore,08-09-2024,14-09-2024,On-time,0,Yes,No,NA
ORD100259,23-05-2024,NSW,Mumbai,Beauty,Budget,Web,4490,2,Card,WH-Delhi,23-05-2024,30-05-2024,On-time,0,Yes,No,NA
ORD100260,11-12-2024,North India,Kolkata,Home & Kitchen,Standard,Web,18052,2,UPI,WH-Mumbai,13-12-2024,17-12-2024,On-time,0,Yes,No,NA
ORD100261,21-04-2024,East India,Chennai,Beauty,Budget,Web,1867,4,Card,WH-Mumbai,21-04-2024,26-04-2024,On-time,0,Yes,No,NA
ORD100262,29-02-2024,East India,Hyderabad,Fashion,Standard,App,12379,4,Wallet,WH-Bangalore,29-02-2024,04-03-2024,On-time,0,Yes,No,NA
ORD100263,02-01-2024,South India,Sydney,Home & Kitchen,Budget,Web,10291,3,Wallet,WH-Mumbai,04-01-2024,10-01-2024,On-time,0,No,No,NA
ORD100264,30-10-2024,South India,Kolkata,Grocery,Premium,Web,8848,3,COD,WH-Bangalore,30-10-2024,06-11-2024,On-time,0,Yes,No,NA
ORD100265,10-09-2024,West India,Melbourne,Beauty,Premium,App,28455,1,Wallet,WH-Melbourne,12-09-2024,13-09-2024,On-time,0,No,No,NA
ORD100266,19-05-2024,West India,Kolkata,Fashion,Standard,Web,5489,2,Card,WH-Mumbai,20-05-2024,26-05-2024,Delayed,3,Yes,No,NA
ORD100267,06-02-2024,North India,Melbourne,Fashion,Standard,Web,24179,3,Wallet,WH-Bangalore,06-02-2024,13-02-2024,Delayed,3,Yes,Yes,No Issue
ORD100268,08-06-2024,East India,Chennai,Grocery,Standard,Web,26123,1,UPI,WH-Sydney,10-06-2024,16-06-2024,On-time,0,Yes,No,NA
ORD100269,09-01-2024,QLD,Sydney,Fashion,Standard,App,34198,2,Card,WH-Delhi,11-01-2024,15-01-2024,On-time,0,Yes,No,NA
ORD100270,20-08-2024,North India,Bangalore,Home & Kitchen,Budget,App,7842,3,Wallet,WH-Delhi,22-08-2024,28-08-2024,On-time,0,Yes,No,NA
ORD100271,08-04-2024,North India,Delhi,Home & Kitchen,Premium,Web,26200,2,UPI,WH-Delhi,08-04-2024,13-04-2024,On-time,0,Yes,No,NA
ORD100272,26-05-2024,QLD,Brisbane,Sports,Budget,Web,31270,1,Card,WH-Bangalore,28-05-2024,30-05-2024,On-time,0,Yes,No,NA
ORD100273,30-10-2024,QLD,Brisbane,Electronics,Premium,App,34549,4,UPI,WH-Bangalore,01-11-2024,04-11-2024,Delayed,2,Yes,No,NA
ORD100274,26-07-2024,QLD,Kolkata,Grocery,Premium,App,42588,1,Card,WH-Delhi,26-07-2024,01-08-2024,On-time,0,Yes,No,NA
ORD100275,10-05-2024,South India,Mumbai,Fashion,Budget,Web,28728,4,UPI,WH-Bangalore,12-05-2024,15-05-2024,On-time,0,Yes,No,NA
ORD100276,31-05-2024,North India,Melbourne,Beauty,Standard,Web,43542,4,UPI,WH-Mumbai,02-06-2024,05-06-2024,On-time,0,Yes,No,NA
ORD100277,23-02-2024,North India,Kolkata,Sports,Budget,Web,15263,1,Wallet,WH-Mumbai,23-02-2024,26-02-2024,On-time,0,No,No,NA
ORD100278,29-04-2024,NSW,Sydney,Home & Kitchen,Budget,App,16534,4,COD,WH-Mumbai,29-04-2024,01-05-2024,Cancelled,0,No,No,NA
ORD100279,09-06-2024,QLD,Delhi,Grocery,Budget,App,38083,2,Wallet,WH-Melbourne,10-06-2024,16-06-2024,Delayed,5,No,Yes,Wrong Item
ORD100280,25-04-2024,QLD,Bangalore,Grocery,Premium,App,17389,3,Card,WH-Delhi,26-04-2024,29-04-2024,On-time,0,Yes,No,NA
ORD100281,15-03-2024,West India,Delhi,Home & Kitchen,Standard,App,39491,3,UPI,WH-Sydney,17-03-2024,23-03-2024,On-time,0,Yes,No,NA
ORD100282,22-04-2024,West India,Delhi,Electronics,Premium,App,15890,1,Card,WH-Delhi,23-04-2024,30-04-2024,Delayed,2,Yes,No,NA
ORD100283,13-04-2024,East India,Delhi,Grocery,Budget,Web,8916,1,Wallet,WH-Mumbai,15-04-2024,16-04-2024,On-time,0,Yes,No,NA
ORD100284,05-12-2024,West India,Chennai,Fashion,Budget,Web,37106,1,Card,WH-Delhi,07-12-2024,12-12-2024,Delayed,4,Yes,No,NA
ORD100285,10-09-2024,VIC,Sydney,Beauty,Premium,Web,30404,1,Wallet,WH-Melbourne,11-09-2024,15-09-2024,On-time,0,Yes,No,NA
ORD100286,14-08-2024,East India,Sydney,Beauty,Premium,App,37320,2,Wallet,WH-Mumbai,14-08-2024,16-08-2024,On-time,0,Yes,No,NA
ORD100287,21-04-2024,QLD,Hyderabad,Home & Kitchen,Standard,Web,29590,1,COD,WH-Melbourne,21-04-2024,24-04-2024,On-time,0,Yes,No,NA
ORD100288,08-04-2024,NSW,Kolkata,Grocery,Budget,App,16356,1,Wallet,WH-Melbourne,09-04-2024,12-04-2024,On-time,0,No,No,NA
ORD100289,01-06-2024,West India,Mumbai,Beauty,Premium,App,49546,3,UPI,WH-Melbourne,03-06-2024,06-06-2024,On-time,0,Yes,No,NA
ORD100290,14-12-2024,NSW,Hyderabad,Grocery,Premium,Web,46211,2,Wallet,WH-Mumbai,14-12-2024,20-12-2024,Delayed,2,No,Yes,Late Delivery
ORD100291,03-12-2024,West India,Sydney,Home & Kitchen,Premium,Web,34009,1,Wallet,WH-Melbourne,05-12-2024,10-12-2024,On-time,0,Yes,No,NA
ORD100292,12-07-2024,West India,Brisbane,Electronics,Premium,Web,4909,2,UPI,WH-Melbourne,12-07-2024,14-07-2024,Delayed,1,Yes,No,NA
ORD100293,05-11-2024,NSW,Kolkata,Beauty,Budget,Web,28965,1,Wallet,WH-Sydney,06-11-2024,07-11-2024,Cancelled,0,Yes,No,NA
ORD100294,11-06-2024,North India,Chennai,Fashion,Standard,Web,22337,2,Card,WH-Delhi,12-06-2024,19-06-2024,On-time,0,Yes,Yes,Wrong Item
ORD100295,26-07-2024,North India,Bangalore,Sports,Premium,App,15923,1,COD,WH-Sydney,27-07-2024,31-07-2024,Delayed,2,Yes,No,NA
ORD100296,17-06-2024,North India,Brisbane,Home & Kitchen,Premium,App,39451,1,UPI,WH-Delhi,19-06-2024,20-06-2024,On-time,0,No,No,NA
ORD100297,09-06-2024,VIC,Sydney,Sports,Standard,App,9958,2,UPI,WH-Mumbai,10-06-2024,11-06-2024,On-time,0,Yes,No,NA
ORD100298,08-03-2024,North India,Kolkata,Electronics,Budget,Web,15196,1,Card,WH-Sydney,09-03-2024,15-03-2024,On-time,0,Yes,No,NA
ORD100299,15-10-2024,West India,Sydney,Fashion,Premium,Web,18152,1,UPI,WH-Bangalore,16-10-2024,19-10-2024,On-time,0,Yes,No,NA
ORD100300,03-10-2024,QLD,Melbourne,Sports,Standard,Web,8489,2,Card,WH-Mumbai,05-10-2024,07-10-2024,On-time,0,Yes,No,NA
ORD100301,30-10-2024,South India,Hyderabad,Fashion,Standard,Web,36948,3,UPI,WH-Mumbai,01-11-2024,04-11-2024,Delayed,5,Yes,No,NA
ORD100302,14-05-2024,NSW,Bangalore,Beauty,Budget,App,11720,4,Wallet,WH-Delhi,16-05-2024,23-05-2024,On-time,0,No,Yes,Damaged
ORD100303,13-07-2024,QLD,Bangalore,Grocery,Standard,Web,7812,3,UPI,WH-Delhi,13-07-2024,20-07-2024,Delayed,1,Yes,No,NA
ORD100304,07-05-2024,South India,Mumbai,Home & Kitchen,Budget,Web,32119,1,COD,WH-Melbourne,09-05-2024,13-05-2024,Cancelled,0,No,No,NA
ORD100305,02-02-2024,QLD,Melbourne,Fashion,Standard,Web,20931,2,UPI,WH-Bangalore,03-02-2024,09-02-2024,On-time,0,Yes,No,NA
ORD100306,24-06-2024,VIC,Delhi,Beauty,Premium,Web,16427,3,UPI,WH-Mumbai,24-06-2024,26-06-2024,On-time,0,Yes,Yes,Damaged
ORD100307,22-01-2024,South India,Melbourne,Electronics,Budget,Web,42513,2,COD,WH-Mumbai,24-01-2024,31-01-2024,On-time,0,Yes,No,NA
ORD100308,25-08-2024,East India,Bangalore,Fashion,Standard,App,18527,3,UPI,WH-Sydney,27-08-2024,28-08-2024,Cancelled,0,No,No,NA
ORD100309,06-06-2024,North India,Brisbane,Electronics,Premium,Web,10720,4,Card,WH-Delhi,08-06-2024,11-06-2024,Delayed,2,Yes,No,NA
ORD100310,07-02-2024,VIC,Mumbai,Home & Kitchen,Standard,Web,13717,1,Card,WH-Sydney,07-02-2024,08-02-2024,On-time,0,Yes,No,NA
ORD100311,17-08-2024,QLD,Brisbane,Beauty,Premium,Web,8095,2,COD,WH-Delhi,18-08-2024,24-08-2024,On-time,0,Yes,No,NA
ORD100312,30-12-2024,West India,Kolkata,Electronics,Budget,App,43485,1,Wallet,WH-Delhi,31-12-2024,04-01-2025,On-time,0,Yes,No,NA
ORD100313,20-02-2024,North India,Delhi,Grocery,Premium,Web,31952,1,UPI,WH-Sydney,20-02-2024,26-02-2024,Delayed,2,Yes,No,NA
ORD100314,20-09-2024,North India,Hyderabad,Sports,Standard,App,43490,4,COD,WH-Sydney,21-09-2024,26-09-2024,On-time,0,Yes,No,NA
ORD100315,09-10-2024,South India,Brisbane,Electronics,Premium,App,49080,4,COD,WH-Sydney,11-10-2024,15-10-2024,On-time,0,Yes,No,NA
ORD100316,27-01-2024,East India,Kolkata,Electronics,Premium,Web,13992,1,UPI,WH-Delhi,27-01-2024,02-02-2024,On-time,0,Yes,No,NA
ORD100317,13-08-2024,North India,Sydney,Beauty,Budget,Web,43468,2,Wallet,WH-Bangalore,14-08-2024,16-08-2024,On-time,0,Yes,Yes,Damaged
ORD100318,03-10-2024,QLD,Chennai,Beauty,Premium,Web,13285,4,UPI,WH-Sydney,03-10-2024,08-10-2024,On-time,0,No,Yes,Wrong Item
ORD100319,12-10-2024,QLD,Delhi,Fashion,Premium,Web,26738,4,UPI,WH-Delhi,14-10-2024,20-10-2024,Delayed,1,No,No,NA
ORD100320,06-04-2024,NSW,Hyderabad,Sports,Standard,App,39609,4,COD,WH-Sydney,07-04-2024,08-04-2024,On-time,0,No,Yes,No Issue
ORD100321,10-10-2024,NSW,Mumbai,Electronics,Standard,App,20298,3,Wallet,WH-Bangalore,11-10-2024,16-10-2024,Delayed,2,Yes,No,NA
ORD100322,12-11-2024,North India,Melbourne,Electronics,Budget,App,532,4,COD,WH-Bangalore,14-11-2024,21-11-2024,On-time,0,Yes,No,NA
ORD100323,30-10-2024,South India,Chennai,Beauty,Budget,App,39745,1,Wallet,WH-Melbourne,31-10-2024,06-11-2024,On-time,0,No,No,NA
ORD100324,26-05-2024,South India,Delhi,Grocery,Budget,Web,35549,2,Wallet,WH-Melbourne,27-05-2024,30-05-2024,On-time,0,Yes,No,NA
ORD100325,04-01-2024,West India,Sydney,Beauty,Standard,Web,49175,3,COD,WH-Bangalore,05-01-2024,06-01-2024,On-time,0,Yes,No,NA
ORD100326,04-02-2024,VIC,Mumbai,Grocery,Premium,App,5482,4,Wallet,WH-Sydney,06-02-2024,12-02-2024,Delayed,5,Yes,No,NA
ORD100327,10-07-2024,VIC,Bangalore,Sports,Budget,App,15788,1,UPI,WH-Melbourne,10-07-2024,16-07-2024,Cancelled,0,Yes,No,NA
ORD100328,18-02-2024,VIC,Brisbane,Beauty,Standard,App,29599,3,COD,WH-Delhi,18-02-2024,23-02-2024,On-time,0,Yes,No,NA
ORD100329,17-01-2024,East India,Brisbane,Sports,Standard,App,1789,3,COD,WH-Bangalore,18-01-2024,22-01-2024,On-time,0,Yes,No,NA
ORD100330,20-06-2024,South India,Mumbai,Home & Kitchen,Budget,Web,21984,2,UPI,WH-Sydney,20-06-2024,27-06-2024,Delayed,4,Yes,No,NA
ORD100331,07-08-2024,West India,Bangalore,Electronics,Standard,App,18202,4,Wallet,WH-Delhi,09-08-2024,14-08-2024,On-time,0,Yes,No,NA
ORD100332,06-06-2024,NSW,Brisbane,Sports,Premium,App,18347,2,Wallet,WH-Bangalore,07-06-2024,09-06-2024,On-time,0,Yes,No,NA
ORD100333,15-02-2024,QLD,Delhi,Grocery,Standard,App,18468,2,Wallet,WH-Bangalore,17-02-2024,18-02-2024,Delayed,4,Yes,No,NA
ORD100334,06-01-2024,VIC,Mumbai,Home & Kitchen,Standard,App,17453,3,UPI,WH-Sydney,07-01-2024,14-01-2024,On-time,0,No,No,NA
ORD100335,08-04-2024,NSW,Mumbai,Grocery,Premium,Web,48959,4,COD,WH-Sydney,09-04-2024,14-04-2024,On-time,0,Yes,No,NA
ORD100336,20-08-2024,NSW,Bangalore,Fashion,Budget,App,41305,3,Card,WH-Mumbai,21-08-2024,22-08-2024,On-time,0,Yes,No,NA
